xuhao,id,title,author,abstract,keywords,perio,juanhao,issn,read_url,pdf_url,content,original_url
121,KXSY201703003,以全面的、科学的教育测评促科学素养提升,罗莹,"<正>焦点:教育测评对教育、教学质量有着决定性作用,但当前的评价方法混淆了教育测评的真实目的,严重影响了教学质量及学生学习能力、科学素养的提升。教育测评的目的不应仅仅为了通过对学生的排名,来评价学生和老师,更应是通过测评提高学生的学习能力、提高教学质量,从而促进学生科学素养的提升。 ",,科学与社会,2017年03期,2095-1949,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=KXSY201703003&uid=,"http://kns.cnki.net/kns/download.aspx?filename=GtSd5M2YSNzQYhzN3ZFNNZHVIFzbKBzTpFXMFFGNQ9CRxEDUIV1NxQETN9WUVFjTkhGZ5MXcHJ0bzpET3ZlcyZWQpJHUz4WW1NnM4RVM3ZFNk10cX9iSUVnUrRFeDVncqNHM0hlNKh2UXJnZycUaWNVdv8ScwdmT&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=KXSY201703003
122,KXSY201703016,中国科学院学部第二届科学教育论坛会议报道,赵璐,"<正>2017年7月12日,由中国科学院学部科学普及与教育工作委员会主办,中国科学院学部科普与教育研究支撑中心和《科学与社会》编辑部共同承办的""中国科学院学部第二届科学教育论坛""在北京召开。本次论坛以""物理科学教育与科学素养提升的现状与挑战""为主题,围绕""我国中学物理教育教学现状、问题和挑战"",""物理教育中科学素养的提升及人才培养"",""我国科学教育改革的实践与探索"",""如何构 ",,科学与社会,2017年03期,2095-1949,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=KXSY201703016&uid=,"http://kns.cnki.net/kns/download.aspx?filename=hdGcR9Ge5UGeqZWeplkTid1LBBzYrpkZpZle3cmaRpFd1oEOVJ3bZtiZxkmV6VlcEZDR1kHcstUUD9Wayd0bDd1NPB1UPdTb01kVKJFe6JlTatUToRXOjBDWldWWwVld4E0dUVjQ5IzLSJkM1YGW0gGZGFkQqNER&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=KXSY201703016
123,HNSB201705010,高考40年:科目改革探索的历程及反思,刘希伟,"中国的高考在恢复以来的40年里经历了多次改革,主要包括形式、内容和科目三个方面。在形式方面,高考由单一向多元发展,增加了学业水平测试、综合素质评价、自主招生考试等不同性质与种类的评价形式。其中,自主招生考试虽然占比不高,但在选拔拔尖创新人才方面具有优势。在内容方面,高考由""知识立意""向""综合素质立意""转变。新一轮的高考内容改革还将中国优秀传统文化纳入其中,以实现""立德树人""的目标。在科目方面,高考进行了""文六理七""""三南方案""""3+X""等尝试。新高考改革科目设置为""3+3""模式,从教育测量学的角度来看,仍然存在核心科目设置不科学、选考科目择定不合理、等权求和方法不适宜等问题。 ","高考恢复40年;
                   改革;
                   形式;
                   内容;
                   科目设置;
                   自主招生;",华南师范大学学报(社会科学版),2017年05期,1000-5455,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=HNSB201705010&uid=,"http://kns.cnki.net/kns/download.aspx?filename=VNzZwRTQ4Y1LTRHRSpUVwonNjd1T0YnSOpnYnNmW6BnaiZDV1NVT4tCb0QHZkpkV4MEbUZmWq52VuRUS1U0QPBjZyZ0QkpEUB52VQZFb4MlYSVleuJVTGFmbIRzSFp3ZRhWME9GTDtWd4RmWKhnUzoHUCdjdDF2V&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=HNSB201705010
124,HNSB201705011,从教育测量学的角度反思新高考的科目设置,胡中锋 董标,"中国的高考在恢复以来的40年里经历了多次改革,主要包括形式、内容和科目三个方面。在形式方面,高考由单一向多元发展,增加了学业水平测试、综合素质评价、自主招生考试等不同性质与种类的评价形式。其中,自主招生考试虽然占比不高,但在选拔拔尖创新人才方面具有优势。在内容方面,高考由""知识立意""向""综合素质立意""转变。新一轮的高考内容改革还将中国优秀传统文化纳入其中,以实现""立德树人""的目标。在科目方面,高考进行了""文六理七""""三南方案""""3+X""等尝试。新高考改革科目设置为""3+3""模式,从教育测量学的角度来看,仍然存在核心科目设置不科学、选考科目择定不合理、等权求和方法不适宜等问题。 ","高考恢复40年;
                   改革;
                   形式;
                   内容;
                   科目设置;
                   自主招生;",华南师范大学学报(社会科学版),2017年05期,1000-5455,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=HNSB201705011&uid=,"http://kns.cnki.net/kns/download.aspx?filename=ndzKuFVaKVDTQRFd3JUOvdkbFNHWjJGSG1GUy80ZoJmVxpmMvFEekhFdzgGM2FXdOVTSaJXdhxmdOhFcnZmV0ZGa0BHa1V3Kt52aINUVmBlayhGTUFWYRVXeoVlWPdEeVV2QVl0LW5GTFlGcrckdVBTd3dTRxFkb&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=HNSB201705011
125,JYLL201726002,新一轮高考改革对普通高中教育的影响,乐毅 陈雯,"新一轮高考改革对普通高中教育的影响是全面、直接并潜移默化的,其主要影响波及普通高中课程设置及实施模式、学生评价和教师评价、高中培养目标和教育定位等方面。""两依据,一参考""、综合素质评价录取、学考与高考的硬挂钩的高考模式和录取标准影响了高中课程的文理分合,影响了学生高考科目的选择,影响了高中课程结构调整和课程实施的效果,影响了高中学生评价和教师评价的理念、内容和方式方法。新一轮高考改革对原有的教学组织形式和课程管理制度提出了挑战,对高中培养目标产生导向性作用,对高中与高校之间的衔接提出了新要求。 ","新一轮高考改革;
                   普通高中教育;
                   “两依据、一参考”;
                   综合素质评价录取;",教育理论与实践,2017年26期,1004-633X,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JYLL201726002&uid=,"http://kns.cnki.net/kns/download.aspx?filename=QpGdHZFV38CTGlmWyVEO2RXM5VjcNdESYZkdvEXO4hFZNxkQvd2VyUDNhxmbnRkRBBXWphleiJmZy10Yvt2RwEGSS10ZIV2Z04kSWVjaEF1KPpVZ1N0d1EUZyJ2MxVVMZZGdtVmYppGdKlHdUtGeWZkNXZTToFje&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JYLL201726002
126,WGJN201709012,诚邀,,"<正>《全球教育展望》秉持""全球视野,中国行动""的办刊理念,追踪国际教育改革战略与学术前沿,研究中国课程大变革的现实,讲述课程教学的精彩故事,引领""中国经验,世界共享""的潮流。本刊主要关注五大领域:1.国际教改战略2.课程理论与政策3.教学理论与技术4.考试与评价制度改革5.教师教育改革近期将设置名家专访、核心素养、儿童研究、课堂转型、评价创新、中考高考改革、普职融合、中国课程智慧、教师专业发展、教研员专业标准、课程实施监测等专栏。 ",,全球教育展望,2017年09期,1009-9670,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=WGJN201709012&uid=,"http://kns.cnki.net/kns/download.aspx?filename=nxEV0skTnh1T5JTT4p3SLl3ZNxWUQtSTiV3cudTRERDSLVHZqxmdEJHVhJzNsV0RFVXaCNWc5x2RCJnekVzTOd2c6NTQ3Z0KtFFVz1mdVJXYB10Su5UYi5GbzdEZ1YVQGNGd6pXSyoFbNdGdrJlU4UVUiBFNv0kZ&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=WGJN201709012
127,ZJYX201708010,新高考改革下高中生选考的“理科萎缩”现象探究,潘昆峰 刘佳辰 何章立,"新高考改革后,理科科目特别是物理学科的选考人数相比以往大幅下滑,产生了""理科萎缩""现象。文章讨论了STEM学科对学生个体和国家的重要作用,分析了STEM学科的重要性与学生避免选择STEM学科之间存在的矛盾。从行为经济学的""双系统""理论出发,揭示了中学生学科选择行为背后的决策过程,认为中学生尚不成熟的大脑决策系统容易受""系统1""的影响,从而过分考虑当前理科科目的学习难度而忽略其长远价值。文章随后从价值观念、信息获取、同伴效应三个角度提出了理科选考有效干预的可能途径。这对理解中学生选科决策机制,完善选科支持体系有借鉴参考价值。 ","高考改革;
                   物理学科;
                   行为经济学;
                   双系统理论;",中国教育学刊,2017年08期,1002-4808,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZJYX201708010&uid=,"http://kns.cnki.net/kns/download.aspx?filename=EZFMzo3a3I0U080cBVXNDZ1dT12U4YnNqJXe2kkQEdzb5U2S5ZXMutUYHx0KxVlbkR0cpNVa3dkTslnWzUVetVEehdlR3MFV0EFcjVVY1EjTxhmbCBVVq50RX1UYnFUbzMXZE1WUyhFa4dDWyEkWZ1mWjNHNItGS&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZJYX201708010
128,GJTA201708018,从多元到统一:建国十七年高考改革文化生态嬗变研究,童锋 夏泉 梁佳彤,"""建国十七年""这一时期,中国高考改革文化生态嬗变与国内外政治形势的变动密切相关,其实质又隐含着对于""效率""与""公平""的反复权衡。高考改革文化生态在中国文化价值和中央政府权威的框架内,经历了从多元到统一的变迁,最后影响着中国统一高考制度的存废。尽管在探索过程中经历了种种曲折与反复,但在建国初期急需各种人才的特殊背景下,这些不同的高考改革文化生态仍然为新中国的建设提供了相对及时的智力支撑。其成败得失,亦为文革后恢复统一高考制度提供了弥足珍贵的参考借鉴。 ","建国十七年;
                   高考改革文化生态;
                   多元;
                   统一;",高教探索,2017年08期,1673-9760,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GJTA201708018&uid=,"http://kns.cnki.net/kns/download.aspx?filename=SRmcDdlUlN1KZlFcnlVd0ZzVad3L35GNSZGOEhFUBBzUtpGU0gjSV1GawVjULR1Yvlzd3EnQzRUYCZlW3lzY2Z3TycFMhVFUrIESNR3cKZXMRdDR2ZmZ59kZlF3cyQ1VDl0UpZUUkN3T6RWY2cmcysSTu9mUyUDS&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GJTA201708018
129,HDZS201704014,高考综合改革的影响与对策,张亚群 刘毳,"正在推进的高考综合改革,以""两依据一参考""为招生标准,对基础教育和高校招生将产生广泛影响。高考由过去六月份集中考变成分散考,招生评价由一元到多元,报考名校和热门专业竞争依然激烈,考生学习压力没变而招考压力方式改变。新高考的全面实施,将促进普通高中培养目标、教育评价、教学与学习方式的转变,推动高校招生方式和人才培养模式的变革与发展,对考试组织实施和招生管理提出了更高要求。应对新高考的挑战与问题,需要协调高中教学与学业水平考试的关系,加强高中教育与大学招生的沟通衔接,促进高中教育转型,改进教育评价方式方法。 ","高考改革;
                   基础教育;
                   高校招生;
                   分类考试;
                   多元录取;",湖北大学学报(哲学社会科学版),2017年04期,1001-4799,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=HDZS201704014&uid=,"http://kns.cnki.net/kns/download.aspx?filename=BRnSMRFctpkcRVHSWN3bNBHdDR3QyJDOSRma1M1Z5kVNB1GbOJFao92cMdjM2QTb1x0VsJkVypkeph3RlhmTGNFVidEcnFTaDplWwZ0bSBDcBpme3dWV4ImThJWaBZXM5RkdQJld2kjRzIUWwInZw1kaxR1LOJ1Y&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=HDZS201704014
130,SXSS201704005,“新高考”的价值取向、现实挑战与路径选择,尹达,"""新高考""是我国新世纪的一场旨在维护、促进个体高等教育选择权利表达与行使的高考革新活动,其本质意蕴在于实现求真、向善、崇美、依规、尚实的有机结合、相互影响与高度统一,基于""人""之差异性的""人""的全面发展是""新高考""的价值取向,而对""人""的重新发现是""新高考""最突出的时代贡献。""新高考""的现实挑战主要来自于""新高考""的制度设计本身、对普通高中的深刻影响以及普通高中的消极应对,其原因在于强大的应试教育文化、高考改革的国家主义倾向以及功利主义社会现实、不良的社会风气、严峻的就业压力等,因而确立高考的育人功能、正视高考存在的问题、提高高校的教育治理能力、推动高考社会化进程、构建具有中国特色的高考治理现代化体系成为""新高考""可行的路径选择。 ","高等教育;
                   高考制度;
                   新高考制度;
                   高考改革;
                   国家主义;",陕西师范大学学报(哲学社会科学版),2017年04期,1672-4283,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SXSS201704005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=kR1URdmTkpmWShmbodjZ3hUMQZ1Z2Y3NNtScUdmNYJFawh1TulmQERjdQN3dYJEdKtWcw12TTVVZDhmSSR0LIdUdDBDbjxUQthnWV5GOvJmSodEbzh3bzVWMyF2M1pXQ2R1cBRET1tiR5QUeKRTN1BXOuxWNFJmS&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SXSS201704005
131,HSJY201704005,新世纪以来俄罗斯高考的变革、争议与启示,王婧,"俄罗斯的高考制度在本世纪初发生了根本性变革,由传统的高校自主招生考试向国家统一考试转变。经过十几年的改革实践和调整完善,俄罗斯逐步建立起以国家统一考试为基础的多样化招生考试模式。在重视高等教育机会公平、建立招考分离的二次考试模式、改革在充分论证中稳步推进、加强中学生职业指导等方面,俄罗斯的经验和做法可以为我国新一轮的高考改革提供有益的参照和启示。 ","俄罗斯;
                   高考制度;
                   变革;
                   启示;",河北师范大学学报(教育科学版),2017年04期,1009-413X,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=HSJY201704005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=4cVe0E1QXV2baJUVIVjaxZ1asZTVsRHZHRnRnRnQYtSbycUWiFTSWtkRydDMrQzYqNUbDpEaOJlcSd3SWVTNLN0dxx2RCFVYihHcv5kM6dVcFNEZZdWYjxETuNme2k0NVhnYh5EUKV3ZadlM5pnW6dDSjdkbkJ0V&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=HSJY201704005
132,JYKY201707022,综合评价:如何回应新一轮高考改革的要求?,章建石,"<正>一、育人与选拔夹缝中的综合评价近年来,我国的考试招生制度正在经历一场深刻的变革。如何消除高校人才选拔中""以分数论高低""""见分不见人""的弊端,建立""综合评价、多元录取""的考试招生制度,是高考改革的重点和难点。其中,""综合评价""是进行多元录取的一个前提,如果高中对学生的评价还局限在学科能力上,那么""多元录取""仍旧只能在分数上做文章。因而,如何拓展学生评价的维度、创新评价技术与方法就显得极其重 ",,教育科学研究,2017年07期,1009-718X,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JYKY201707022&uid=,"http://kns.cnki.net/kns/download.aspx?filename=pBVcVhDVPRlRl9CdoNVOlhET5gFU5VWd5oXcxZENJZ2SJtSewUTWu9CaVdmehlkSxYkNkV2bLFlbHFHZrx2SBNmewM2ZPlTN2c0Sws0b2sUdlZ0Q0NVdqJTT2YlTtN3N1Q3RulVWwVUWvEnWLZmarIERvJTSWZka&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JYKY201707022
133,WGJN201707014,诚邀,,"<正>《全球教育展望》秉持""全球视野,中国行动""的办刊理念,追踪国际教育改革战略与学术前沿,研究中国课程大变革的现实,讲述课程教学的精彩故事,引领""中国经验,世界共享""的潮流。本刊主要关注五大领域:1.国际教改战略2.课程理论与政策3.教学理论与技术4.考试与评价制度改革5.教师教育改革近期将设置名家专访、核心素养、儿童研究、课堂转型、评价创新、中考高考改革、普职融合、中国课程智慧、教师专业发展、教研员专业标准、课程实施监测等专栏。 ",,全球教育展望,2017年07期,1009-9670,,"http://kns.cnki.net/kns/download.aspx?filename=51WU5cjUJ1mdxgXU2VXWWlHd5Y2Z3cFVapmMzsmc1dnSUtWewsSTyUDbx8mUWdESVZkWrYUduB3dUlUdINnQ3h0aoFVRPdXZV9kNIRkUJxGZy4kV1Q3V452TG9GcLRDRBxEUuFWVmVGb3R2QpNXN4FUewUUdHtGZ&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=WGJN201707014
134,SHGJ201712003,本期导读,,"<正>课程创生、合作办学与生涯教育是我国基础教育改革中的基本命题。本期""决策参考""栏目中,有学者从对未来社会的想象出发,论述了其对课程创生的启示;有论者通过分析大学附属学校的历史传承及其演化规律,论述了大学附属学校的转型发展;有学者基于PISA数据的实证研究,对中国、韩国和新加坡对15岁青少年未来生涯能力的培养模式进行了比较研究。高考改革是近年教育改革的热点问题。本期""高考改革研究""栏目 ",,教育发展研究,2017年12期,1008-3855,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SHGJ201712003&uid=,"http://kns.cnki.net/kns/download.aspx?filename=XNzTplnbud2LtBzQ4p0TrF0S3cVUzFkY1I2YlVDUnFVaxEjRTNlcKlle2wUSLpGVvM0S2wmVq1mSwhVd09URShHW1RndQR1dVd2LLdlaDNndpdTMvkVcmJTeQp1bGxEZotUOGRnewE2ZlpGau90NBFEcldlYKFFM&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SHGJ201712003
135,SHGJ201712007,新高考改革的风险及其规避——基于风险社会理论的思考,李宝庆 魏小梅,"新高考改革进程中隐含着素质教育与应试教育之间的""钟摆现象""、普通高中学校办学缺乏特色、高中学生自主发展异化等风险。风险社会理论为分析新高考改革面临的风险提供了分析框架。通过整合贝克、吉登斯、鲁曼、拉什等学者的风险社会理论,将新高考改革风险归因于新高考改革决策者与专家的结盟、高中学校自我生存的利益驱动、高中学生职业生涯规划指导不足等因素。为规避新高考改革的风险,我们可以采取如下策略:树立改革风险意识与呼唤风险决策伦理;探索高中学校特色办学与管理模式;建构高中职业生涯规划指导体系。 ","风险社会理论;
                   新高考改革;",教育发展研究,2017年12期,1008-3855,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SHGJ201712007&uid=,"http://kns.cnki.net/kns/download.aspx?filename=IBFbopHUaplUqFGRUpFRmNmMuFkcSJmdBtEcaJWM5hmSwV1N4pkaTF2bnVkVSFnR3kkawlWTHd3a6NkUvZjbk9EaWZzMQp0L6RzVHpVTtNTapZzc3h3aldmMmNDSVFVM6VWYDt2bGNUWrkzayYndrMmeapnc3Z3d&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SHGJ201712007
136,SHGJ201712008,"暂缓实施“一科两考”,稳步推进高考改革",崔海丽,"新一轮高考改革方案提出,""创造条件为有需要的学生提供同一科目参加两次考试的机会。""然而,这一政策的实施需要建设标准化题库、实现考试的标准参照、合理安排考试时间等条件作为支持与保障。新一轮考试制度改革即将在全国大范围内启动,但我国实施""一科两考""的条件尚不成熟,在这种条件下推行""一科两考"",将可能产生考试评价科学性不足、考生刷分或排挤他人、各方面负担加重、扰乱正常教学秩序等问题,危害到我国考试评价的科学性与公平性、教学育人的方向正确性等。因此,本文建议暂缓实施""一科两考"",适当降低本次招生考试改革的政策目标;同时加强考试改革保障条件建设,为考试评价的科学性、有效性提升创造条件。 ","新一轮高考改革;
                   “一科两考”;
                   评价科学性与有效性;",教育发展研究,2017年12期,1008-3855,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SHGJ201712008&uid=,"http://kns.cnki.net/kns/download.aspx?filename=UV2bNNEbxBjeIhXYYh0bMF2NSVUO1RlTDl3RqhzVDJWNrgTdyk3ahx0MDZlT4EWYzA3S45WTkdETJh2bElmZ2dDRIRXdzs0VlVHb6lVSrpFV6JGaLpVZMhTeDNjQUBVMqFFNsRkauNFUjVjW5BlexxEWx8SMroXM&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SHGJ201712008
137,ZGGJ201706007,注重多样性和选择性  促进学生个性发展——台湾大学考试招生改革对大陆高考改革的启示,任子朝 程力 陈昂,"台湾的大学招生一直在进行持续不断的改革。改革后的大学招生包括申请入学、分发入学、繁星推荐和特殊选材等4种方式。注重选择性是其重要特色。选择性给高校、考生更多的自主权和选择权,有利于高校选拔符合自身培养要求的考生,有利于考生根据自己的特点选择适合的高校。 ","台湾教育;
                   大学入学考试;
                   改革;",中国高教研究,2017年06期,1004-3667,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGGJ201706007&uid=,"http://kns.cnki.net/kns/download.aspx?filename=sJWVpNDZVZXd300VmFFMK1UbaNWTGJEWUlFRjp0cu50VrQUSoRXQZBjRXBDMkJGMOFVOYpmWEhVULxGWR5WOiRXeqBHdQtSZBVGbJdXYwk3T4F0L1xGapBVTRpXWEh2dMV3bqlEehdVQk5UMMhDV1RzSVFUdFNnW&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGGJ201706007
138,JYLL201717006,实行综合素质评价有利于推进教育公平吗?——针对当前高考改革政策的研究分析,李鑫,"当前,我国各省纷纷展开高考改革,将综合素质评价纳入高考制度中,这是推动素质教育、实现教育公平的一项重要举措。但同时也伴随一些关于公平问题的出现:综合素质评价是否绝对公平?有关教育部门和评价主体能否经受得住公平的考验?综合素质评价是否能协调以往高考招生""地区不公""的矛盾,有效促进区域公平?实现维护教育公平的目标,可采取以下对策:寻求综合素质评价自身的合理化;以完善的配套监督机制作为保障,确保评价结果的阳光化;以坚实的法律制度作后盾,提高弄虚作假的违法违规成本,将综合素质评价合法化。 ","高考改革;
                   综合素质评价;
                   教育公平;",教育理论与实践,2017年17期,1004-633X,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JYLL201717006&uid=,"http://kns.cnki.net/kns/download.aspx?filename=CN0MjJVM3MWOuZ3SvcXMuhWMyNmZr0UOUVnakpXaL1kQGRWOrRmV1pEe0cmZwdzYTlmWyI0TYllbJt0TZpEaopXVrhzN1okRFJlMCVXUk1UUUxEUJ10Q6RTdSZjTShjYFhURZpWTDNzdBNmZIVWYjlzQ4g1K3UHe&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JYLL201717006
139,ZGDJ201712009,网上录取  高校招生方式的革命性变革,姜钢,"<正>1998年,教育部制定了《面向21世纪教育振兴行动计划》,该计划特别强调,为了更好地实施科教兴国战略,迎接信息技术快速发展和知识经济即将给人类经济社会生活带来的新挑战,要加强教育信息化建设。其中第21条明确指出,要利用中国教育科研网建立全国大学生招生远程录取、计算机学籍管理、毕业生远程就业服务一体化的信息系统。 ",,中国高等教育,2017年12期,1002-4417,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGDJ201712009&uid=,"http://kns.cnki.net/kns/download.aspx?filename=5UlWBlmWIZEUBNTN2RHSpdleatUZ6h1UyoGevcUMmp1YCd3VCtCb1olSZhWcUpkURBDZRZlViFlY4ZUakljM24EWRRTQqVzVJF0UwZkaylnRzlDVDlkb3NjQIZmd4Nlc4hUMX5GU100Lro3byMkMjNUYj5GNlRTS&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGDJ201712009
140,SXYB201703005,中美比较视角下的中国大学先修课程及其特色,李杨映雪,"根据中国教育改革与发展的需要,推进高中培养模式的多样化、促进中学与大学的衔接等成为了近年来高中课程改革的一个重要方面.在此背景下,国内进行了本土化的大学先修课程的试点.首先,对美国大学先修课程的基本内容和中国大学先修课程的内容及其特点进行了介绍;其次,对比了中美在课程目标、内容以及评价之间的主要差异;最后,讨论了中国大学先修课程目前所面临的挑战和未来改革的发展方向. ","中国大学先修课程;
                   中美比较;
                   高中教育;",数学教育学报,2017年03期,1004-9894,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SXYB201703005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=lNXOERlRhVVQyYHazpFSZRmZHJ2cJFjcWNnU2d2Nw52bEpUZQVneaJ3dxJWYIpGakFler1GT2JVeuVWWid3NNFjTqVHdK1UTLR2Ryc0V412dodjc3NzSyEUdvInc2NleKdVUXR3MkpmNExkZUFWZBZlRuNVS4JkV&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SXYB201703005
141,JXCY201706006,推进分类高考  完善现代职业教育体系,吴薇,"""单轨制高考""的考试模式已满足不了我国高等教育转型的需要,分类高考招生制度将开启高等院校生源多元录取模式的新篇章。然而,分类高考的实施也存在着诸多隐患,如现代职业教育体系尚未建立、技能型高考宣传力度不够、试点院校层仅停留在高职层面、人才与高校评价机制不成熟、高中阶段学生缺乏职业规划教育和普高生尚未开设职业技能课程等。从社会角度来看,应创新人才和高校评价体系,加快社会配套措施,转变社会人才价值观念,完善职业资格证书制度;从政府角度来看,应打破技能型高考低层次困局,完善现代职教体系,增开普通高中职业技术课程,建立普高与职高的互通机制;从学校角度来看,应巩固中职教育生涯规划教育,增开普通高中职业规划教育和职业技术课程。 ","分类高考;
                   模式创新;
                   机遇;
                   完善;
                   现代职业教育体系;",中国大学教学,2017年06期,1005-0450,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JXCY201706006&uid=,"http://kns.cnki.net/kns/download.aspx?filename=zY3ZSJWQpNVcHJTYyk2RyF1T4IUO4olTNp2NroFO0QnM2lUShpFe0hlYERzLMZmNutSQ49kWRF3RJ92bNVmUC5EOzUGUMVEZhdja0N0K65mWBp2L05UTO1Eb3UGU2g1YJFlexNUVX1UMQBFcwVXZRdmVJJmbul1R&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JXCY201706006
142,WGJN201706013,诚邀,,"<正>《全球教育展望》秉持""全球视野,中国行动""的办刊理念,追踪国际教育改革战略与学术前沿,研究中国课程大变革的现实,讲述课程教学的精彩故事,引领""中国经验,世界共享""的潮流。本刊主要关注五大领域:1.国际教改战略2.课程理论与政策3.教学理论与技术4.考试与评价制度改革5.教师教育改革近期将设置名家专访、核心素养、儿童研究、课堂转型、评价创新、中考高考改革、普职融合、中国课程智慧、教师专业发展、教研员专业标准、课程实施监测等专栏。 ",,全球教育展望,2017年06期,1009-9670,,"http://kns.cnki.net/kns/download.aspx?filename=QRFOwV2QxAVYlFFMaJHeu9mbhV2MwtUbYt2Y5cnRKZEbEljSNJ2VUFXT6tmTjpUN1g2bF5GWzJnVH5kZz5kemdXZLlzdYVHMRRVY5lXT6VEbt9EWHV2YpdTWC1EbLlWVPd3M4EHWLl0Z4lHcrskM2JTWzRVVPdTY&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=WGJN201706013
