xuhao,id,title,author,abstract,keywords,perio,juanhao,issn,read_url,pdf_url,content,original_url
139,GJXZ201806002,关于实施教师教育振兴行动计划的政策与思考,王定华,"2018年3月教育部等五部门印发了《教师教育振兴行动计划(2018—2022年)》,这是贯彻落实《中共中央国务院关于全面深化新时代教师队伍建设改革的意见》的一项重大举措,其基于当前和未来教育改革发展对高素质专业化创新型教师队伍的需求,提出了振兴我国教师教育的十大行动,以从源头上加强教师队伍建设。文章从政策分析的视角解析教师教育振兴行动计划的出台背景,全面阐释振兴教师教育十大行动的核心内容,并提出了确保各项行动落地见效的保障举措。 ","教师教育;
                   振兴行动;
                   教师教育政策;",国家教育行政学院学报,2018年06期,1672-4038,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GJXZ201806002&uid=,"http://kns.cnki.net/kns/download.aspx?filename=Qp2YiFVd4xWbhJDWrZWQId1TvNGSnhFZzRTOmpmY3gUdZtWck92QYtEVKFHUyIVTE5mWTFnamN2UHp3ZEJVM4dXe2RjT1Z3MromQ3ZGcLtUQ5EHVYBXZvgleVhmThFkS1hmY5kGRJFENHdUTZdzZsNjdPZjS5IXZ&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GJXZ201806002
140,JXCY201806004,努力造就新时代高素质高校教师队伍,王定华,"<正>2018年5月2日习近平总书记在北京大学师生座谈会上的讲话,从实现中华民族伟大复兴的战略高度,抓住培养社会主义建设者和接班人这个根本,对建设高素质高校教师队伍提出了明确要求,在战线引起了强烈反响,受到广泛拥护。习近平总书记在北京大学师生座谈会上的讲话,与""四有""好老师、""四个引路人""的论述一脉相承,为建设适应新时代发展需要的高素质高校教师队伍指明了方向。我们要认真学习领会,深入贯彻落实习近平总书记重要 ",,中国大学教学,2018年06期,1005-0450,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JXCY201806004&uid=,"http://kns.cnki.net/kns/download.aspx?filename=ENzSLpXcRdDavh2UMpVRVh2M6hWS3Yme3o3cEZWWnJlMhdXaYlDbvYFcSV0cB10byZ2dspUTFBVRMJnSNJDOvN1Yi9SbFp2LqtSY3sSWxl3KoRTTJJWYSF3dPh0axE3bXpXOwcnaHRGb0UGRZJlTGhma3NXcLNFZ&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JXCY201806004
141,SHZY201803009,新时代高校教师思想政治工作的内涵、特征和优化路径——学习习近平关于高校教师思想政治工作的重要论述,马俊 王长华,"党的十八大以来,习近平总书记围绕高等教育发展、高校思想政治工作和高校教师队伍建设,发表了一系列重要讲话,成为习近平新时代中国特色社会主义教育思想和德育思想的重要组成部分,阐释和解答了新时代高校教师思想政治工作中的一系列重大理论与实践问题,对新时代高校教师思想政治工作的总定位、总任务和总要求等赋予了新的时代内涵,深化了对高等教育发展规律、思想政治工作规律和教师队伍建设发展规律的认识。科学把握新时代高校教师思想政治工作的特征,坚持管、学、导、育并举的优化路径,是新时代建设高素质教师队伍和培养担当民族复兴大任的时代新人的重要任务。 ","新时代;
                   高校教师;
                   思想政治工作;
                   时代新人;
                   中国特色社会主义教育;",社会主义研究,2018年03期,1001-4527,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SHZY201803009&uid=,"http://kns.cnki.net/kns/download.aspx?filename=uVHWm5mToFjbYlUNKR0KWpFbxInN3RkRjNUTq1WQ2ZVc2l0Si10MwFHdFpXa19ybx8ybTFnU3dkbod2dkNjU59kZwRVa5RmbiZHZl9UTvJldwNGR08CTP1EVKVFMxlWZKpmSDdleMhFU1czTXVGM28EdpRUe4UTe&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SHZY201803009
142,XXDJ201811025,试论思想政治理论课教师在学校教师队伍中的引领作用——基于课程思政的视角,武群堂,"思想政治理论课教师是思想政治理论课的人格化载体。本文基于""课程思政""视角,从《老师,请不要这样讲中国》呈现的""黑天鹅事件""之""实然""问题切入,结合习近平总书记在全国高校思想政治工作会议上的讲话精神,讨论思想政治理论课教师在教师队伍建设中的""应然""引领作用,并对思想政治理论课教师在学校教师队伍中发挥引领作用的路径作了学理上的探讨。 ","思想政治理论课教师;
                   课程思政;
                   引领作用;",学校党建与思想教育,2018年11期,1007-5968,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=XXDJ201811025&uid=,"http://kns.cnki.net/kns/download.aspx?filename=YlmZuR1RZFHU4EUN1VWOCJjR2M0R19EWw52dzlTNHJFc1xmMZhmSDF1Q010NyklcPNHOTZXUVl0T6xEVudkUV1mT1MDVKlWdNR1bUdjMBh3YVpGVKZ1RURmMRB1TzEFOxlzKuBDMEN1TzkjbEpUY0N3Y4RzZxMTV&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=XXDJ201811025
143,WGZX201806002,瑞典普惠性学前教育的历史进程与路径选择,武欣,"瑞典普惠性学前教育的产生与发展是瑞典工业化与城市化进程的必然结果,经历了由家庭私事转变为国家责任、由社会福利事业逐步转变为教育事业,逐步建立了全覆盖、普惠的学前教育公共服务。近年来瑞典政府以提升学前教育质量为主要目标,以课程建设作为质量提升的突破口,以幼儿教师队伍建设与财政投入作为资源保障,以学前教育质量监测与评价体系为督促,积累了丰硕的经验,为我国普惠性学前教育发展提供了启示。 ","瑞典;
                   普惠性;
                   学前教育;",外国中小学教育,2018年06期,1007-8495,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=WGZX201806002&uid=,"http://kns.cnki.net/kns/download.aspx?filename=LlldyU1M3d2Q3pXYFNWYwglcixGSh1mNXRFVsNEbpdTcjZkSah2TaRneKtWMYVVQwIXd3V2V4BHWNZlaX9ySvxmcQlVT5Qneq9CbxhXNqFVRnVkVaZ0NMZHbYNmahR3cBFDO1QVTqVnWjJ2d3p1NWhzZHVVaPVGc&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=WGZX201806002
144,ZGGJ201806017,学习贯彻习近平总书记北京大学考察重要讲话精神(笔谈),刘伟 刘川生 陈骏 刘炯天 管培俊,"2018年5月2日,习近平总书记在北京大学建校120周年校庆之际同北京大学师生座谈,并发表重要讲话。习近平总书记的讲话阐明了新时代中国高等教育的奋斗方向与发展路径,具有极其丰富的思想内涵,意义重大、影响深远。为认真学习贯彻习近平总书记北京大学考察重要讲话精神,推动我国高等教育内涵式发展,助力高等教育强国建设,本刊约请中国高等教育学会重大课题""中国高等教育改革发展重大理论实践问题研究""若干专题负责人,围绕习近平总书记在北京大学重要讲话所指出的培养社会主义建设者和接班人,办出中国特色世界一流大学等进行专题笔谈,供读者参阅。 ",,中国高教研究,2018年06期,1004-3667,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGGJ201806017&uid=,"http://kns.cnki.net/kns/download.aspx?filename=1cUNUdjdwsWMSlEa1d3UKRkNzJzK4BTZNJFcTpmT58Wbutmamh1SxATSCpGOGhESJhXWn10R2tUZ4N2SaJza69yawhlZBVHexMTMohmYrBHWDhXYOpFVGF2RuNTbpBzT5kFa44me2REWTJWQwVHNj5mS48kSY9yd&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGGJ201806017
145,ZGDJ201811003,建设高素质教师队伍关键在深化改革,管培俊,"<正>全面深化新时代教师队伍建设改革,应当紧扣四个关键词:改革、全面、深化、新时代。实施创新驱动发展战略和""双一流""建设对高素质教师队伍的需求更加迫切。随着新时代高等教育""内涵发展"",高校教师人事体制机制改革也必将进入""全面深化""的新阶段。党的十九大从加快建设社会主义现代化强国的战略高度,提出了教育强国和""培养高素质教师队伍""的目标要求。十九大之后,中共中央国务院《关于全面深化新时代教师队伍建设改革的意见》(以下简称《改革意见》),做出了全面部署。今年5月2日,习近平总书记在北京大学师生座谈会讲话中强调指出, ",,中国高等教育,2018年11期,1002-4417,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGDJ201811003&uid=,"http://kns.cnki.net/kns/download.aspx?filename=YZEaqNWM4UkcLdjQFpHS0YzTmp2QKN1byZ2SXhmeWlXciZnTO5UWrNWRT50ZWd0LkVXa2lEVOlWa69GdsR2QXlXMhZXMtBzdWlGasZ0YzQTbKJWNPlVcGNnV0QVeQtiNxUkQpNzU4lTe6h3b3YVaGZkM6dzToFWN&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGDJ201811003
146,SHGJ201810018,外语教师专业队伍建设研究——评《外语教师团队构建研究:基于专业学习共同体视角》,施兆莉,"<正>我国高校传统教师专业发展多以一次性教师培训或工作坊方式进行,但是收效甚微,对于外语教育和外语教师队伍建设效果并不理想。目前,我国外语教师专业发展产生了范式转变,逐步由知识技能取向和实践反思取向转化为生态取向。教师专业发展不仅要通过教师个人的学习和实践反思得来,更为重要的是在教师群体中,形成合作的专业发展文化与模式,以形成良性互动与可持续的专业发展,而组建教师团队正是实现教师合作的一种重要形式,已经引起我国外语教育界的广泛关注和重视。由盖颖颖撰写的《外语教师团队构建研究:基 ",,教育发展研究,2018年10期,1008-3855,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SHGJ201810018&uid=,"http://kns.cnki.net/kns/download.aspx?filename=LtyMzN3Ry1Ue2kUdN5EOlJ2bwFXMDVHUkhEc0oWb3AFMrIFM3ZnSwJzVG9mR5MEcyRjdUNHayhkeNp3SJR3SpdUU4ETMlh1YQlVNHdmTB9CRzIWQsVHWD9mSpBFZIVme5M0YqlGTzlUOSZXQUFTauNzTyR3YzRTZ&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SHGJ201810018
147,GXSJ201805023,加强新时代高校思想政治理论课教师队伍建设的思考,李虹,"新时代加强高校思想政治理论课教师队伍建设,对推动习近平新时代中国特色社会主义思想""三进""工作,培养担当民族复兴大任的时代新人,巩固和加强高校意识形态工作发挥着关键作用。从总体上看,当前高校思想政治理论课教师队伍的状况,存在一些突出问题和薄弱环节,还不能很好地适应新时代新征程新使命的需要。为此,需要强化自觉,明确队伍肩负神圣使命;筑牢底色,加强队伍师德师风建设;搭建平台,提升队伍整体素质水平;改革创新,激发队伍创新发展活力,为深化高校思想政治理论课教育教学改革、夯实教育强国之基奠定坚实基础。 ","新时代;
                   高校思想政治理论课教师;
                   队伍建设;",思想理论教育导刊,2018年05期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201805023&uid=,"http://kns.cnki.net/kns/download.aspx?filename=TRUWqZ1KGVnRxdjdFdTQndmZ0MEeuRTN2QzLUhEboFHT6pHRzZ3YjVXMPJXUsd1UIB3bi9WdKZGRPxUdqtWO4cFUqZ0YhZjavQEWI9kS54GV4cFSGlDdj9EV2dlYI90QVBTMyJXars0R5EmYoJTUrwmc1B1SvADZ&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201805023
148,GXSJ201805026,从“多元化”到“规范化”:全面推进“形势与政策”课转型发展的逻辑与路径,陈秋华,"推进""形势与政策""课转型发展旨在解决课程教学吸引力不强、实效性不足的问题。但是,推进转型发展过程中,""形势与政策""课改革常常会遇到收效不佳的困境。造成困境的主要原因在于课程改革目标力度不够统一而形成""多元化""改革方向,导致教学实效、教学队伍建设和教学模式等方面存在规范意识不足的现象。因此,需要将""形势与政策""课发展从""多元化""回归""规范化""。 ","形势与政策;
                   规范化建设;
                   转型发展;",思想理论教育导刊,2018年05期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201805026&uid=,"http://kns.cnki.net/kns/download.aspx?filename=wgDUKtydxg1Y6lFOP12btV1Y4hUc3EWOxY0LqN2QiVVWMZFU3RUQDJlZPVjVrM1ZwpWdt90VoNFcUREWGhXTvV2YnVjQzRTbjNHUzRGV5pXQNZjVTFDe4Fmel1UQUdDW5d1Srg1cuVENyNzKjplYsZGenljerI1U&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201805026
149,ZGDJ201810004,牢记使命  抓住根本  建设中国特色世界一流大学,靳诺,"<正>建设高素质教师队伍是大学建设的基础性工作。人才培养体系最根本的是教育目的与教育价值。建设中国特色世界一流大学需要树立办学自信。习近平总书记考察北京大学的重要讲话站在实现""两个一百年""奋斗目标和中华民族伟大复兴中国梦的高度,深刻阐释了抓住培养社会主义建设者和接班人这个根本,办好中国特色世界一流大学的重大意义,讲话殷切勉励我们要坚持办学正确政治方向,建设高素质教师队伍,形成高水平人才培养体系,充满了深沉的历史感和鲜明的时代感,是指导做好高校 ",,中国高等教育,2018年10期,1002-4417,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGDJ201810004&uid=,"http://kns.cnki.net/kns/download.aspx?filename=4EWQrUXWlxkQXBVWTZlb69mY0hUVWNlbxRGaRpWNwl3QxcFMwMldqVENVp1bR5WRMFHNYNlcol1T0hVRE52VyE0d28Ec5JTarUkdvlUMSRkQ2RnTOdGc21mR3N0QaJFSX1UR0QjWKNDMXVEarxUQ2pUSoFkWzlzc&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGDJ201810004
150,ZGDJ201810019,科教融合理念下的创新人才培养,王荣明 陈学慧 牛珩 范玉妹,"<正>增强高校人才培养与科学研究之间的协同与互动,努力培养创新型人才。北京科技大学开创出一套符合学校实际的""2+X""创新人才培养模式。建设高水平高素质的教师队伍是培养创新型人才的核心。2016年5月,习近平总书记在全国科技创新大会、两院院士大会、中国科协第九次全国代表大会上的重要讲话中强调,要弘扬创新精神,培育符合创新发展要求的人才队伍。我国要建设世界科技强国,关键是要建设一支规模宏大、结构合理、素质优良的创新人才队伍,激发各类人才的创新 ",,中国高等教育,2018年10期,1002-4417,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGDJ201810019&uid=,"http://kns.cnki.net/kns/download.aspx?filename=5pWQs5UNSVUZ5RFNNp2NFlXNQRmc05Ge0llaqxGc11kM5Z1UvZXTQNGTNFkQTh2ahJTYrcWVKVVRSV1T5g3NuJTWUl3UkFGc0UUN1QWa2Q3a3VlePF1YYh0aLpUWRFUaGJ3Q2gDV6ZDVVpGdC9Wd4xmZ5N1QJFEc&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGDJ201810019
151,ZGGJ201805026,中国高等教育博览会(2018·春)在武汉举行,,"<正>1.天津大学""化学工程与技术教师团队""负责人王静康院士作报告。2.中国抖学院院士、教育部长江学者特聘教授、学会实验室管理工作分会理事长程和平作报告。3.中国工程院院士、华中科技大学校长丁烈云作报告。4.会旗交接仪式。5.学会领导为获得突出贡献奖的单位颁奖。6.新时代高等学校教师队伍建设发展论坛。7.全国艺术与设计学院院长论坛""高校设计创新实践竞赛与展示交流系列活动""启动仪式。8.中国大学课程教材报告论坛。9.国家级教学成果奖专题报告会。10.第六期""万人计划""教学名师大讲堂。11.高校实验室建设与发展论坛。12-13.""走进全国高校黄大年式教师团队""对话沙龙。14.中国高等教育博览会和""全国高校黄大年式教师团队""代表联合向全国高校教 ",,中国高教研究,2018年05期,1004-3667,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGGJ201805026&uid=,"http://kns.cnki.net/kns/download.aspx?filename=YJ3NPJHRNZlTv9kZxMHRx9SNhRXRYZERypEcl9UN6Rjd1ZUbwMjWvtWSQlkQ3cVdhlVZ30kWDR0dupkQz9ST5BjcURlcsljc2UGZx9yM0FnV58SYxN3Y0ImQHdWSKJnYFp2NYhEdR9iQPZXbtlGS1MzcHZ1drgFe&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGGJ201805026
152,ZGGJ201805007,改革开放40年来我国职业教育产教融合政策的变迁与展望,祁占勇 王羽菲,"改革开放40年来,我国职业教育产教融合政策的发展历经了初步探索阶段(1978—1995年)、多样化创新阶段(1996—2010年)和不断深化阶段(2010至今),呈现出了不断追求长效发展的价值取向、积极倡导多元主体的合作参与、始终重视""双师型""教师队伍建设、持续完善职业教育与产业精准对接等特点。应从转变思维方式、建立联动工作机制、设立专门法律保障、创新现代化治理模式、改进经费投入模式等方面不断完善职业教育产教融合政策。 ","改革开放;
                   职业教育;
                   产教融合政策;
                   校企合作;
                   变迁;",中国高教研究,2018年05期,1004-3667,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGGJ201805007&uid=,"http://kns.cnki.net/kns/download.aspx?filename=6Z3cspkSiRjVwEDTax0aPJnNUxkav12MZh1Umh3S0kjN4w2KRd0S0l0SHFza2NDMCRjULVnS6Z2QallYZBnNr8yaH1mNNJ3axMlRmFUZ3REZ0N0cVxWWGV0L0Q1Z5NESOFmWpZEU0w0a5Y1Rvg0QN1GdmhzN4MUd&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGGJ201805007
153,LNGD201805015,我国省级“双师型”教师资格认证标准建设的实证研究,李梦卿 刘博,"目前,我国已有八个省级政府的教育部门制定了职业院校""双师型""教师资格认定制度,开启了省级""双师型""教师资格认证,这些标准基本上都对教师的教学能力和实践技能提出了一定的量化要求,有利于职业院校开展具体认定工作。""双师型""教师资格认证标准是职业教育国家教学标准体系的重要组成部分,制定""双师型""教师资格认证标准,是建立健全""双师型""教师队伍建设长效机制的基本和前提,有利于提升技术技能人才培养质量,加快推进我国职业教育现代化发展。 ","“双师型”;
                   资格认证;
                   认证标准;",现代教育管理,2018年05期,1674-5485,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=LNGD201805015&uid=,"http://kns.cnki.net/kns/download.aspx?filename=zdzb1MEU0YnepVVOOZmVKpmeiZXVJtmcGtiSWJmWlR1d2kHZ3skZthDW1MDVL1UZkh1bvYFbZN1blFVRlZUdrMFcxU1chFzLRJHZplFTQZFdtZldYlkWCZkMvhkUmd0bSdkQyJGUqhmW4tWQCtSUXhlSlRzckRnR&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=LNGD201805015
154,GJXZ201805006,大学青年教师队伍建设的难题与对策,周海涛 胡万山,"一流的青年教师队伍是""双一流""大学建设的生力军。当前,大学青年教师队伍建设存在着招聘机制不适应、福利保障体系不完善、培训制度不健全、成长路径不适配、发展环境不协同等问题,使大学青年教师队伍建设面临着巨大的挑战。强化青年教师队伍建设,大学需健全优秀青年教师招聘机制,织密工资福利、过渡房和子女入学等保障网,完善契合教师效能提升的岗位培训制度,搭建上下融合的大学教师发展项目体系,创建良好的大学教师专业发展生态,努力构筑人才高地。 ","大学青年教师;
                   教师队伍建设;
                   招聘机制;
                   培训制度;
                   人才发展生态;",国家教育行政学院学报,2018年05期,1672-4038,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GJXZ201805006&uid=,"http://kns.cnki.net/kns/download.aspx?filename=48UR2EXcLpWQudnaycHNp50TP1kWXBnRCtCNIB1ZzIkcIdzYa92ZjFEM3J0byY1RNpEVxIVe5p2cnV1bVF3VxInbkx2bQdVcIFndVFHZQJHNYRWS5kTYkdXQuV0b5g0SF1ENnlXalZTbXhVeOtidulUZHd3N3RVR&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GJXZ201805006
155,XQYS201802015,探索京剧人才培养的新模式——中国戏曲学院京剧系北京市级一流专业建设演出暨竞逐第29届白玉兰奖研讨会综述,舒桐,"<正>5月19、20日,中国戏曲学院京剧系携教学成果展演剧目《白蛇传》《伍子胥》亮相上海周信芳戏剧空间,完成了北京市级一流专业建设的首次京外演出,同时亦推荐两出剧目的部分演员参评第29届白玉兰戏剧表演奖·新人主角奖和新人配角奖,为践行培养""科里红""人才的目标,加强""京剧特区""建设,扩大国戏人才培养的影响,探索高校教育与服务社会的结合起到了良好的尝试。演出充分展示了国戏学子的风采,提升了广大在校本科生的舞台 ",,戏曲艺术,2018年02期,1002-8927,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=XQYS201802015&uid=,"http://kns.cnki.net/kns/download.aspx?filename=ycDV5gGMHhXZt1ESlBzZQpkRW5GMFJmSwM3YRlFZklzcvYHbRBnergFTVpFb4IWQ48GaEJURVFlQ01mRwQlQyIDSBR0c0xWOINnRFpWNxo2ZzJlY6JTYsZmZ4l1TsVUQvhnaPFmRwtkY5syREl2Q0ImcoR3dPlzc&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=XQYS201802015
156,XZMZ201803017,西藏昌都卡若区基础教育发展现状调查与思考,梁景之 侃珠措 吴玉珍,"本文以昌都市卡若区为例,通过田野调查与相关文献资料,就区域基础教育发展现状特点及其问题进行考察分析,并尝试提出可能的对策性建议与发展思路。 ","基础教育;
                   队伍建设;
                   均衡发展;",西藏民族大学学报(哲学社会科学版),2018年03期,1003-8388,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=XZMZ201803017&uid=,"http://kns.cnki.net/kns/download.aspx?filename=Ix0TQlTNIVTa25kM1NXM2M1MNB1ZvIESxlXZ2sUOFNzckJHVClkMxRTUxMkZGRkeFR3R41kWUZVYidEbTFlZ4VHOthVZIJ1KYZkVvpESY1mW3g2SNd0VilTbJpFS0gENvsGdWp2a350SrJXewtCd4F1MBNXbNp1b&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=XZMZ201803017
157,JXCY201805018,高职院校教学中心地位的内涵和实现策略研究,周建松,"高职院校教学中心地位的理念已形成,但在实践中面临诸多具体挑战和矛盾,因此准确理解和把握高职院校教学中心地位的意义重大,其内涵包括立德树人的根本地位、专业建设的龙头地位、课程建设的基础地位、教师队伍的关键地位、课堂建设的主导地位和教学保障的重要地位。高职院校落实教学工作中心地位,需要在建立教学基本规章制度和激励机制、大力推进特色专业和专业特色化建设、积极推动课程精品化和精品课程建设、努力营造实践性真实化教学环境、切实提高一线教师的地位和待遇等方面构建长效机制。 ","高职院校;
                   教学中心地位;
                   内涵;
                   实现策略;",中国大学教学,2018年05期,1005-0450,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JXCY201805018&uid=,"http://kns.cnki.net/kns/download.aspx?filename=sZVaJpUWn9mazJlV3sUOTFWUzomUX1ERvVkQ5hjYHZHNONFTEhVd3tGREhXelF0YMdVbaBlQTRleCl2UT1USNNVVspmYr8WQqFGM1lEbxA1SQdlV1VjRlp3SxQFR4QnarF2a5wmRthnS3lmNXtkMv10d6tGWt1WW&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JXCY201805018
158,DDJY201805009,开放大学兼职教师现状调查——以江苏开放大学为例,吴韶华 章玳 王志飞,"兼职教师是开放大学教师队伍的重要组成部分。研究兼职教师队伍除了基于兼职单位的视角外,反映兼职教师的诉求、了解兼职教师在兼职教学中的体验,以及其本职工作单位对教师兼职的态度,对加强兼职教师队伍建设具有重要意义。本研究以江苏开放大学2015年秋季学期的兼职教师为研究对象,在文献研究的基础上,通过问卷和访谈对兼职教师及其本职单位进行了调查,并对数据进行了定量分析。研究表明,加强兼职教师队伍建设应树立""以人为本""和""可持续发展""的理念;以开放大学体系内的教师为兼职教师主体;建立与兼职教师本职单位的联系沟通机制;合理确定兼职教师教学工作量;建立兼职教师支持服务体系;采取多样化激励措施;改进绩效评价体系。本研究结论对于中国开放大学兼职教师队伍的稳定和发展具有借鉴意义。 ","开放大学;
                   远程教育;
                   师资队伍;
                   教师;
                   兼职教师;
                   调查分析;",中国远程教育,2018年05期,1009-458X,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=DDJY201805009&uid=,"http://kns.cnki.net/kns/download.aspx?filename=kFVdjJ3QIJ3KjVjN3BTY00GVVRXSXdkcZVHdKZFVQJUcxFjdRF2VZFFZDB3TBJUatFWMZVkeUtkamhlRsBldDt0UKp0cyVXWxUFdxcHTT5UWnR3KlpnQnJWRuFzZtdEWtZWcmRWNzZ1M1REdFl0NMRFTC50NP1GV&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=DDJY201805009
159,ZQNZ201803010,论新时代高校青年教师思想政治工作,侯锡铭,"高校青年教师思想政治工作是新时代的一个新问题,它不仅关系着培养中国特色社会主义建设者和接班人的根本任务,关系着高校的""双一流""的建设,关系着新时代高校教师队伍建设,而且关系着青年教师自身的成长发展。不论从政策层面、实际工作层面,还是从学术界的研究状况来看,高校青年教师的思想政治工作目前都没有引起足够的重视,没有作为一个重要问题来对待,这成为高校思想政治工作的一个""短板""。加强和改进新时代高校思想政治工作,认识要到位,行动要跟进,原则要落实,方式方法要创新。同时要突出重点,抓好高校思想政治理论课青年教师队伍建设,使他们真正做到""在马言马""、""在马爱马"";抓好教师党支部建设,把思想政治工作落到支部。 ","高校青年教师;
                   新时代;
                   思想政治工作;",中国青年社会科学,2018年03期,2095-9796,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZQNZ201803010&uid=,"http://kns.cnki.net/kns/download.aspx?filename=3dmV4Z1ROdHN25kdwcnMZljamJka390c3FmNwEXeClGSUFVQolDWwkDZQZVemx0QvUnY1ElRQNEWVNlWhVmbxMmWiZjbuJzMv0WOUd1chFTU1MUUhFDN0NWSGplMwYzLjVDNxQWSxxGOwllV2MzUz1mbZpWTZVnV&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZQNZ201803010
160,SLLJ201805013,关于加强新时代高校思想政治理论课教师队伍建设的思考,王易 岳凤兰,"加强新时代高校思想政治理论课教师队伍建设,是推进我国教育事业改革发展的题中之义。思想政治理论课教师是先进思想文化的传播者、党执政的坚定支持者、大学生健康成长的指导者与引路人。加强思想政治理论课教师队伍建设在锤炼实现中国梦的青年力量、打通全面建成小康社会中教育的""最后一公里""以及提高思想政治理论课教师的自信心等方面有着重要意义。为此,要在抓好马克思主义理论学科建设、培养高素质专业化创新型教师队伍、加强师德师风建设和打造""四有""好老师等方面狠下功夫。 ","思想政治理论课教师;
                   队伍建设;
                   思想政治理论课;",思想理论教育,2018年05期,1007-192X,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SLLJ201805013&uid=,"http://kns.cnki.net/kns/download.aspx?filename=0MmUK9UQNhWZxEDN3IXc0Ijdj10Z39WcyA3V3dGZzwmaFtmYvVzaPdDR4FlZCdVSYhGZnZFet1UekhndiZnVodWSK9WdphEaNVkR1RUMzFkSyk2KUlTO1YjQ1V2UMlHR1V0YZ50YO9URhdEOnF3MiJ1bZNXasJXQ&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SLLJ201805013
