xuhao,id,title,author,abstract,keywords,perio,juanhao,issn,read_url,pdf_url,content,original_url
160,XXDJ201719009,增进思政课师生获得感的若干关系思考,陶倩 易小兵,"思政课获得感的界定涉及主体层面和客体层面。前者包括教师主体和学生主体的获得感;后者包括获得的内容和层次。文章以《中共中央国务院关于加强和改进新形势下高校思想政治工作的意见》为指导,就增进思政课师生获得感的若干关系进行探讨。 ","思政课;
                   师生获得感;
                   关系;",学校党建与思想教育,2017年19期,1007-5968,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=XXDJ201719009&uid=,"http://kns.cnki.net/kns/download.aspx?filename=4gndYhTO2BjY540cRlTQvc3UxEGUHlVd3hza5YWRGFEREFUZrkWOShHSxlkMRp1MrgVV3g2aj9ER3F3aohHSXN1a6dldY5UZ2wWNDJnUThVOOZFTDZ0NyVUZNZ0MUF0d1QDWxkDWQF3QwNFMGhkMCdDeB5GNysGc&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=XXDJ201719009
161,ZGDJ201719021,《中国高等教育》复刊35周年,,"<正>办好思政课打赢攻坚战《中国高等教育》杂志推出高校思想政治理论课质量年专刊办好思政课,要着力打一场提高思政课质量和水平的攻坚战。5月20日,由《中国高等教育》杂志主办的打造""教师真心热爱、学生真心喜爱""思想政治理论课程研讨会在广州召开,6月3日,《中国高等教育》思政课质量年专刊推出,体现了编辑部高度的政治自觉,真正打了一场办会、出版的硬仗。《中国高等教育》杂志封面刊登教育部陈宝生部长在清华大学听 ",,中国高等教育,2017年19期,1002-4417,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGDJ201719021&uid=,"http://kns.cnki.net/kns/download.aspx?filename=o1kQMBnNh10KnZ3SqF0awMGc3Y1a6F0d3JkTRR2TvknRlZkS5AFRSh0QrUndUZ2Y1hFdr02YClVZG5ESZtCMRJHZFxmd18iV6d0a0cETotSQahnbxMGW3kUNF5kZVd3V44EM2k0NzFld0d2Qz5WN1hDS0pHZ6RVT&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGDJ201719021
162,ZGDJ201719029,加强党对高校的领导——党的十八大以来全国高校思想政治工作述评,唐景莉 李石纯 韩晓萌 王惠英,"<正>做好高校思想政治工作,加强高校意识形态阵地建设,事关党对高校的领导,事关全面贯彻党的教育方针,事关中国特色社会主义事业后继有人。2016年12月,全国高校思想政治工作会议在北京召开。习近平总书记指出:""我们的高校是党领导下的高校,是中国特色社会主义高校"",""办好我国高等教育,必须坚持党的领导,牢牢掌握党对高校工作的领导权,使高校成为坚持党的领导的坚强阵地""。加强党对高校的领导,可以说是这次思政会的""魂""。 ",,中国高等教育,2017年19期,1002-4417,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGDJ201719029&uid=,"http://kns.cnki.net/kns/download.aspx?filename=Oh1NzoWax0mYFdXb1E2TNVDNsVlQvBTcnRDbrsUa5YVUydneJpnW2I3Mzh1YUp2Nk1EMONFaCh0TqtUd3MGcplTQlpEdUF1Lvd2TuZ3RBdENyd0KhNVTORTRvgWSP9GN0UjbGZjRRZDNMVEOXVmRyRWbDNGd5FXc&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGDJ201719029
163,SIXI201709016,论高校思想政治理论课教师的职业定力和职业敏感,魏启晋,"职业定力和职业敏感是高校思想政治理论课教师职业素养的基本要素。培育高校思想政治理论课教师职业定力和职业敏感既是形势发展和高校思想政治理论课教育教学创造性工作特点的要求,又是促进高校思想政治理论课教师职业发展的内在核心动力。要从构建高校思想政治理论课教师共同体和思想政治理论课教师个体自觉努力两个方面,着力塑造和提升高校思想政治理论课教师的职业定力和职业敏感。 ","思想政治理论课教师;
                   职业定力;
                   职业敏感;",思想教育研究,2017年09期,1002-5707,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SIXI201709016&uid=,"http://kns.cnki.net/kns/download.aspx?filename=xgFUmdWNJNjQ1J2ZMFVWnRTVY1GZY1WbZdURPJ0Q69iRThmVwUWbLlESWp2c2o2dzdEMqVmQz5kbKVmYQhzQCVTYERlSERTO2RGVWdjS4FzcjJUSGZUbCBje3Unat5UMHpGe3xETQVkewpFM4R2ahx2c5IUSVJVZ&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SIXI201709016
164,SIXI201709017,亲和力:提升高校思想政治理论课教学质量的重要维度,张青,"提升思想政治教育的亲和力,是提升高校思想政治理论课教学质量的重要途径。在亲和力生成中,思想政治理论课教师作为最根本的能动要素发挥着不可替代的作用。其亲和力由理论魅力、传授魅力、情感人格魅力三者合力构成。在改进中加强思想政治教育的亲和力,是提升教学质量的重要维度,需要教师在教学上,聚焦教材本身、深化理论魅力;在观念上,转换师生角色,建立情感互通的师生关系;在话语风格上,创建生动活泼的话语体系。 ","思想政治理论课;
                   亲和力;
                   教学质量;",思想教育研究,2017年09期,1002-5707,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SIXI201709017&uid=,"http://kns.cnki.net/kns/download.aspx?filename=HpHViZ3L2EncppkSMpmY2ZWNvlFNERVN69CUqVzbZpWaFF1bVNGcTp0ckpXO45EVCVVbQZUSWV3dXdncxQXUTpmWxkjYjlWZn92V4ljdrQHcnFWQoFXMBp2NwQmUyYGMxhUTQh3ZNd2UBV1aaFlSlV1cJpncaNHT&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SIXI201709017
165,SIXI201709028,让思想政治理论课插上艺术翅膀——京津冀高校提升思想政治理论课亲和力论坛综述,柴素芳,"<正>为深入贯彻落实习近平总书记系列重要讲话精神,以先进的教育理念和科学的教学方法推进信息时代思想政治理论课(以下简称思政课)教学改革,不断提升思政课的亲和力,2017年5月20—21日,河北大学、北京市高校中国特色社会主义理论研究协同创新中心(中国政法大学)、河北大学思政课微电影教学改革研究中心联合举办了 ",,思想教育研究,2017年09期,1002-5707,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SIXI201709028&uid=,"http://kns.cnki.net/kns/download.aspx?filename=0glTB1GV5R2b0FleMtUUrI2RMRUUn5UMjl0dBZDM69WWzdUZ5UzMx9SZv1EUORTaCd3cTZneU90QIRkUrdXc4BTa4NFWWBFO1hmW1EFduNUSwRlNnpFSQR3K5dVewdVRpFDZtdVOwJGVUZ0KHZXNINHdQJTVJ9mS&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SIXI201709028
166,QING201705004,“正向话语”讲述与“逆向话语”诱辨:思想政治理论课的大学生政治认同,曹峰,"在网络化普及的现时代,社会话语环境较之过去更加开放、复杂和多元,加之青年大学生本身具有追求个性、反抗权威、自由不羁等群体特质和诉求,传统强调单一化、权威化,拒斥负面问题和""不和谐声音""""异见""等的高校思政课""正向话语""面临巨大的困境和挑战,无法适应当代大学生的话语接受特点。要提高思政课教学的实效性,思政课应该顺应社会话语变化现实,主动探索将与""正向话语""相对的""逆向话语""引入课堂教学,以此为诱激发学生对课堂的兴趣和关注,进而以辨析的方式直接面对、回应和驳斥""逆向话语"",正本清源、回归正轨,最终提高当代大学生对党和国家的政治认同,实现思政课的课程使命和目标。 ","思政课;
                   逆向话语;
                   诱辨;
                   政治认同;",当代青年研究,2017年05期,1006-1789,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=QING201705004&uid=,"http://kns.cnki.net/kns/download.aspx?filename=xY3ToFjVCh1T3okezJUTTp3R3Q2Q59kcEd0TUtSOPFVVXZUbilHVyI2MYh2ZlpET5k2Z3clYzN0bOZXduZ3dRBnapFGbKV2LWdXcVlmMIFGMkl2QIZUduNmZhRDaXh3bSRDOIRkSFx0RrVWT1VDRjplQEF2LKZnM&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=QING201705004
167,GXSJ201709004,深入贯彻落实全国高校思想政治工作会议精神  进一步提升研究生思想政治理论课教学质量,靳诺,"研究生思政课是高校思想政治工作的重要内容。党的十八大以来,我国研究生思政课建设取得了明显成效,对于培养大批德才兼备的高质量专门人才起到了重要保障作用。但是也应看到,当前少数研究生思政课教学还存在着讲不准、讲不透、讲不活以及讲不对等问题。这就需要我们认真贯彻落实全国高校思想政治工作会议精神,从教学导向、教学内容、教学方法、教学组织、教学考核等方面加大改革创新力度,抓住教师队伍建设这个关键,打一场提高高校研究生思政课质量和水平的攻坚战,在新的起点上把研究生思政课教学质量提升到一个新的水平。 ","研究生;
                   思政课;
                   立德树人;
                   教学质量;",思想理论教育导刊,2017年09期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201709004&uid=,"http://kns.cnki.net/kns/download.aspx?filename=nREMvsCcz8WaYF1TZJ1YTNFcERTUqplZ0ZjTFtiNiJ1M0NEVoB1Mld2copXRM1EVVJldDlWYvR3aDB3Two3MndkT5E3T1oFcD52VyQmSxZmcBVnZFRTRx0EdnNFRvE1VTlmdzZFaoVnbzJ0KygWUPNjYKRkRFVUe&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201709004
168,GXSJ201709005,提高质量是思想政治理论课教学的生命线——以“马克思主义基本原理概论”课为例,逄锦聚,"提高质量是""原理""课也是整个思政课教学的生命线。判断""原理""课的教学质量,应坚持评价""教""与""学""相统一,评价短期与长期相统一,手段和目的相统一。提高思政课教学质量,要努力提高教师水平;遵循教育规律,激发学生开展自我教育,增强学习思政课的自觉性;深化教学内容改革,加强教材建设;加强领导,为提高思政课质量提供组织保证。 ","教学质量;
                   教学评价;
                   教师水平;
                   教育规律;
                   教学内容;
                   组织建设;",思想理论教育导刊,2017年09期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201709005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=oBDTKJDUSBVcxhjN0NFNTN0NINTa4Zna1ATZxYkVC9EMrdXbyYnQ3IUaTZlSOVGdVRkaJNEarN3ZytWaZZFWLtENv5ETyYDbi5EcvF2asZDdJpnT0ZVZBFUQyYmbWZVOqpGe082ZvJlZ5EnM18EOzFUbY1GNBZzT&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201709005
169,GXSJ201709007,提升“中国近现代史纲要”课教学质量的调研与建议,王炳林,"调研发现,""中国近现代史纲要""课教学取得显著成效、受到学生欢迎,很多学校积累了丰富的教学经验,值得总结推广。调研中也发现了教学中还存在着教学内容不够完整、价值引领不够、教学方法单一等问题。为提升教学质量,应进一步加强教师的理论武装和业务培训,加强集体研讨和教学方法创新,加强管理,为提升教学质量提供充分的条件保障。 ","思想政治理论课;
                   教学质量;
                   听课调研;
                   对策建议;",思想理论教育导刊,2017年09期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201709007&uid=,"http://kns.cnki.net/kns/download.aspx?filename=RNVOyg2V0VjePZjeJtiTilTQzUzbwlFamFlVzQXU1NkVatSehlFU5dUYPVGO0ZEU2UTV2oWZsJWUOplVPRXW0lnMrV2cntEVCZDeXVUZhV0R18icYJTYjVmQyZVbOF2SroESJVWSu1WeJFketFDcVVVeTJmMTVDR&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201709007
170,GXSJ201709008,高校“形势与政策”课质量提升:规范化建设与综合改革,高德毅,"高校""形势与政策""课建设亟待规范,应借助高校思想政治理论课教学质量年的契机,在规范化建设和综合性改革上出创新举措:教学目标应以帮助大学生认清国内外形势,全面准确理解党的路线、方针和政策,坚定中国特色社会主义""四个自信""为根本任务;确立立体化教材体系建设突破口;打造吸纳各条战线优秀人士走向讲台的适切平台;进一步推进用活的教学方法推动党的创新成果入脑入心。 ","“形势与政策”课;
                   规范化建设;
                   综合改革;",思想理论教育导刊,2017年09期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201709008&uid=,"http://kns.cnki.net/kns/download.aspx?filename=QZUQSh0UHJ2YMVlUJFzRyhGMBd2Y5BnWvpGSFVkT3sUO1VGO6JTQxgTc2hVNKdmVGdFSlt0TL90QUFVend3R2k2bq1WOx1WRV9yRXZFV6ZWNolGZuVTTRFGdvEXO0N3TS9UNRRXeZh1cxA1M5EWSrAnQshURiFmS&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201709008
171,GXSJ201709011,提高思政课质量和水平  须着力增强教师的目标意识和能力,武星亮,"思政课堂上不同程度存在的知识化、娱乐化、学究化倾向,源于教师对教学目标认识、理解和把握不到位。高校重科研轻教学不良倾向的影响,课程建设过程中教学目标应有地位的缺失,教师对教学目标认识、理解、把握意识和能力的不足,是这个问题的主要成因。提高思政课质量和水平,须明确使用教学目标的概念,强化追求教学目标的意识,提高把握教学目标的能力。 ","教学目标;
                   价值目标;
                   思政课教师;",思想理论教育导刊,2017年09期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201709011&uid=,"http://kns.cnki.net/kns/download.aspx?filename=vFFOYZTMndkR6hVaFBjU49iNr8GUiRzLyEGcvhDUylkZLdHcv0GTxBXQxEUSOJnQSFmSJJXeJpWSFdWWzhVU3cHM4JlNap0NqVHezVVanJFORFkQPl3bXhUclhEOzUXb0QWMv0kRhNjN4RkYiNWVLVVSwJmRV9UR&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201709011
172,GXSJ201709014,聚焦重点  把握关键  发挥思政课立德树人的主渠道作用,张传辉 欧文希,"进一步落实全国高校思想政治工作会议精神,加强新疆高校意识形态领域斗争,必须充分发挥思政课主渠道作用,打赢提升思政课质量和水平攻坚战。通过把握""思""""政""""课""""人""四个重点,坚持""一反两讲""和民族团结,坚决狙击""三股势力""对新疆高校大学生的分裂和渗透,推动思政课在改进中加强,在创新中提高,不断提升思政课质量和水平,努力实现陈宝生部长提出的""五个攻坚""的思政课建设目标和任务。 ","思想政治理论课;
                   立德树人;
                   攻坚;",思想理论教育导刊,2017年09期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201709014&uid=,"http://kns.cnki.net/kns/download.aspx?filename=FFndRdkSwlmd4N2SyQHeGVmc55GeER3dP92RkRkTzh3TKBDOlNnN1IHOV52b6FERrUEawQ0UIBHalJkRPR0ZIJjW40mMvQ2QDFjZKljSVJjTXJTY6d1MuNWVBdlZpxma3AXUyE3LwpWUu9GdnNTZykXVxk2cxR1T&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201709014
173,GXSJ201709022,多措并举  实现“形势与政策”课建设的“师资攻坚”,于霞,"要打赢提高思政课质量和水平攻坚战,师资攻坚是其中一项重要任务。实现师资攻坚是""形势与政策""课建设的关键。调研发现,""形势与政策""课师资队伍建设取得了一定成绩,最大的亮点是一批省市级领导干部、专家学者、知名企业家等走上讲台,使""形势与政策""课教学精彩纷呈。""形势与政策""课师资队伍建设也还存在一定的困难和问题。建议组建一支专兼职结合的高水平教师队伍,采取多种措施""解决好教师的内功问题"",完善体制机制鼓励教师上好""形势与政策""课。 ","“形势与政策”课;
                   教师队伍;
                   师资攻坚;",思想理论教育导刊,2017年09期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201709022&uid=,"http://kns.cnki.net/kns/download.aspx?filename=tlmd4VDThNGR1gjTVZGZ4VmQlpkVO50UKxGOBVkR4Qjaa5me3VFVJVUdDRGeBF3Q1MmWs1mWkdVc6NlV5VmZixmYpJXZwpUb4pGbul1NLZHa0ITWp52R4ADT3pEe2UEZ2FlTFVFOktmdKlFOqpkNKZ1VC52Szlkb&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201709022
174,GXSJ201709023,夯实基础  创新发展  不断推进思政课质量建设,李秋玲,"打赢提高思政课质量和水平的攻坚战,基层高校是主阵地,思政课堂是主战场,尤其在西部经济欠发达地区的高校,思政课教师是关键,最重要的是解决教师自信问题。一要夯实思政课教学机构建设,不断创新机制;二要严格落实思政课建设标准,不断创新内容;三要坚持思政课教学联系社会实际,不断创新教法。 ","思想政治理论课;
                   西部高校;
                   教学机构;
                   教学内容;
                   教学方法;",思想理论教育导刊,2017年09期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201709023&uid=,"http://kns.cnki.net/kns/download.aspx?filename=0U3VxcjY6p2c3JVZ5Q2d4cGZ252NixGaD9GZW9UdYBVetdGanFDbqN3QvMEOXpGUvEDVElWbE1WdCdlRyRUNxMFeYZ1UOZETrg2MP9CbUZmRz0GMJdjRuZHNw52MpdzcwdUOQR2S5dEVsJVTaRUO34UMN1WMBtEc&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201709023
175,GXSJ201709024,高校思想政治理论课的新特点、新思路、新方法,文君 刘江宁,"教育部提出要打一场提高思政课质量和水平的攻坚战,用好课堂教学这个主渠道,把思政课建设作为检验高校贯彻落实会议精神成效的试金石,切实提高思想政治理论课的教学实效,针对高校思想政治理论课的新特点和新问题,按照我国高等教育发展新目标和新任务,采用高校思想政治理论课新方法,打造思想政治教育的新体系,增强大学生的获得感,以满足青年学生成长发展需求和期待。 ","新特点;
                   新思路;
                   新方法;",思想理论教育导刊,2017年09期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201709024&uid=,"http://kns.cnki.net/kns/download.aspx?filename=khTMJlGcFBTUaJ0L0RkYuRWbMtWUH10aiFDc6hVRrsCUVVUU1BjNXBXcPZHT3cWQH1EdFBlc2ZVZXx0cxAjZjlGUiVWahRmMI1Gdvo0RKdWYJ90N3s0UMZjRvZFbRhlUKhmUxhmV0wkNMd0Z4AVQDZ0bLFTW4cVa&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201709024
176,GXSJ201709037,因时而变  遵循规律  改革创新——高校思政课教学方法创新的若干思考,侯衍社,"高校思政课教学方法创新要因时而变,遵循规律,主动作为:坚持以人为本,注重理性分析和人文关怀有机统一;突出学生主体性,采用启发式互动式教学,注重教师主导作用和学生主体作用有机统一;突出问题导向,采用研究式专题式教学,注重理论和实际有机统一;突出思维训练和能力培养,采用比较式教学,注重知识传授和能力培养有机统一;突出时代性,采用新媒体新技术教学,注重各种有效教学方法有机统一。 ","思政课;
                   大学生;
                   教学方法;
                   创新;",思想理论教育导刊,2017年09期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201709037&uid=,"http://kns.cnki.net/kns/download.aspx?filename=voFUvIlQ5M1ZnllVPR1KwlEazZUSTlWOOx2TPdFd5AVeBpmdYVjMPV2Mvo2ZKBTS0UGV41UcTZmRnFHUZlEUj12KPRXUmh1VUdmT2dHZZNDayUzVTdGePRUR5tkevVzN2AlNjJlUvYGOqlXQzYTY590RxJnV5dHO&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201709037
177,GXSJ201709038,高校思政课教学方式方法改革再思考,柴艳萍,"近年来,高校思政课教学方式方法改革成效显著,教学理念得到更新,教学方法更加丰富,教学模式实现了创新,新媒体、新技术广泛运用,特别是以""慕课""为代表的""互联网+思想政治理论课""教学模式得到推广。伴随着改革,高校思政课教学也出现了一些问题令人担忧。在今后的教学和改革中,应该正确处理内容和形式、目的和手段的关系,警惕出现的各种问题,避免走向误区。 ","思想政治理论课;
                   课堂教学;
                   教学改革;
                   方式方法;",思想理论教育导刊,2017年09期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201709038&uid=,"http://kns.cnki.net/kns/download.aspx?filename=JFWVCFUMRZ3Lx9yKoVTVih0Y1pXbzcHcaZXWiJ1Qxk1SihVTmN0czY1VyZjdOl0c4lkdzc3d310VCJ0ZF1ESPdzVTlWdwBjcxsCWxNDZNV0KOZmTRNkS5tEVQdUTHRWdRFEcrhkQNZjNDl1ciRDeEVmNxIDcro1d&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201709038
178,GXSJ201709040,构建教研相长三维系统  提升思政课教学质量,张彦,"大力提升思想政治理论课的教学质量,需要多层次全方面的改革和创新。其中,研究和探索思政课教师的教学与共生互促系统,构建教研相长的三维系统,是当前提升思政课教学质量和优化思政课教师队伍的重要举措。思政课教师教研相长、以研促教的三维系统构建方式主要基于""三个一致性"":凝聚共识,深化思政课教师教学与研究的""目标一致性"";创设情境,强化思政课教师教学与研究的""内容一致性"";探索路径,优化思政课教师教学与研究的""评价一致性""。 ","教研相长;
                   教学质量;
                   科研评价;
                   思政课教师;",思想理论教育导刊,2017年09期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201709040&uid=,"http://kns.cnki.net/kns/download.aspx?filename=V1mYoxWNHZDORpHTah3cz5UeUJ2L0UDWKdEa25GdBdkb5gXNPdEdWdnM5lmUxxWajxWNQRVWzpkaQd1ZqhVam9yKsxEdzhlYkp3aRljbrNneTJEM3c0QwkXaClzczRlN2VDTrRjSl5mQMdHMygHc3plREdENzQ1Z&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201709040
179,GXSJ201709047,遵循学生成长规律  实现青年价值引领,唐忠宝 孙希颜,"高校思想政治理论课提升亲和力和针对性,需要遵循学生成长规律,满足学生成长发展需求和期待。当代大学生既是""从容、理性、务实""的一代,也是""可爱、可信、可为""的一代。要树立""以学生为中心""思维,""围绕学生、关照学生、服务学生"";同时坚守底线思维,既要考虑学生需求,同时也要避免形式化、娱乐化、庸俗化,切实增强大学生的获得感。 ","成长规律;
                   价值引领;
                   围绕学生;
                   关照学生;
                   服务学生;",思想理论教育导刊,2017年09期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201709047&uid=,"http://kns.cnki.net/kns/download.aspx?filename=TpERmFlZDRzbpZHeDNjapVlc05UUkd2VXFUdntSYLJ0dnpleix2ZEV2QsBnN48WcKdERUhGdVZEanVVcQ9WS4Q0Ly1GOBdXWOhzM0BzbKpWVuB3TLhEMWxmT5QzTK9yazwmbZB1MpRUZpdWM31URWFzYjlmTJNXN&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201709047
180,GXSJ201709034,高校思想政治理论课应强化价值引领——以青年马克思和青年毛泽东带给大学生的人生思考为例,崔青青,"思想政治理论课因其特殊的课程属性,要求教师要用好课堂教学这个主渠道,把知识传授和价值引领相统一,既要注重知识传播,更要强化价值引领,春风化雨地给学生以理论滋养、思想内涵、精神力量。讲解马克思主义理论可与解读马克思主义经典作家相结合,以使学生受到经典作家人格力量的熏陶、精神风范的浸润。把青年马克思和青年毛泽东的成长经历、信仰追求放在一起研究,能带给大学生诸多人生启迪和思考,可满足他们成长成才的需求和期待。 ","思想政治理论课;
                   青年马克思;
                   青年毛泽东;
                   价值引领;",思想理论教育导刊,2017年09期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201709034&uid=,"http://kns.cnki.net/kns/download.aspx?filename=2RDW1okU4YFNDtiU3gENutmbrgnbnx2VOZGOhJjMYRUN0ZzNQhjYLdVNwoUQ3lWMLVlML9UeO9mULlEZmdjZSNVdoR2NTllcJNkdpN2ZD9GVtZDSFJWRUZ3T5I3azF3YVBzRyNkNDN3KLRnby4Ec6lFR1d0Z69kZ&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201709034
181,GXSJ201709048,社会主义大学思政课教学规律问题研究,徐成芳,"对社会主义大学性质的确认和自信,是遵循社会主义大学思想政治理论课教学规律的立论基础和价值观前提。社会主义在根本性质上高于资本主义,从而决定了社会主义大学在根本性质上高于资本主义大学,我们对此必须要有清醒的自觉和高度的自信。思想政治理论课教学需要自觉遵循教学的根本规律、基本规律和具体规律,方能在全过程育人全方位育人中发挥明道、亮剑和引领功能,实现思想政治理论课教学的思想育人、政治育人、理论育人价值。 ","社会主义大学;
                   思想政治理论课教学;
                   规律;",思想理论教育导刊,2017年09期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201709048&uid=,"http://kns.cnki.net/kns/download.aspx?filename=oZlVNZ2bRtEMC9iM2JDMxRUdqZkQWdFS2VWeYJHTGFmM1dVZHtSWFFVezh0YxImdNZjW0U1Ywp2ThdkbT1mR6FERhNnd6x0b2kVdnl1TXlUcURGbT5EbzdmYOlzQShjUnVXZ3Y3Na9UN4lTazw0a3cUTmpHR2RVa&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201709048
182,GXSJ201709017,"调研与思考:强根固基,进一步提升思想政治理论课教学水平",仝华,"2017年5月,笔者先后在石家庄、旅顺、大连以及长沙等市的11所高校进行思政课教学一线调研,对思政课教学应充分肯定的方面,思政课教学存在的不足,以及如何进一步提升思政课教学水平有了亲身感受和思考。 ","政治导向;
                   强根固基;
                   思政课;",思想理论教育导刊,2017年09期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201709017&uid=,"http://kns.cnki.net/kns/download.aspx?filename=HRDZxQVYpdjaDpUOr8iY4EzRL5ma2kTW2IWN2AnVxdUaQ9mV092MDpleBB3am9mTphDVaZXRPdlQnhXUI9EayY0SpFTO2ZFNL52cLJGO6VVZmR0c3JFe6dnQSFjUNlVZ5pkeCp1LXZ0KQh2bDZVe1NmQrUXSSFnb&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201709017
